DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
16-Jul-2024,EQ,"3,187.00","3,200.00","3,138.25","3,194.45","3,148.30","3,152.50","3,166.04","3,217.60","2,220.30",4693419,"14,85,95,48,266.10",230262
15-Jul-2024,EQ,"3,208.90","3,211.70","3,171.00","3,193.45","3,193.60","3,194.45","3,191.40","3,217.60","2,220.30",2664844,"8,50,45,91,755.00",187867
12-Jul-2024,EQ,"3,169.00","3,210.30","3,149.00","3,161.30","3,195.00","3,193.45","3,186.07","3,217.60","2,220.30",6462392,"20,58,96,34,191.20",246838
11-Jul-2024,EQ,"3,175.00","3,208.50","3,141.00","3,168.45","3,170.00","3,161.30","3,169.61","3,217.60","2,220.30",5970473,"18,92,40,71,474.55",246252
10-Jul-2024,EQ,"3,190.00","3,195.00","3,126.30","3,180.55","3,164.00","3,168.45","3,154.77","3,217.60","2,220.30",3567289,"11,25,39,68,347.05",182113
09-Jul-2024,EQ,"3,195.20","3,201.00","3,161.00","3,201.80","3,176.30","3,180.55","3,178.56","3,217.60","2,220.30",3480001,"11,06,14,03,124.60",159638
08-Jul-2024,EQ,"3,178.00","3,217.60","3,165.05","3,177.25","3,201.50","3,201.80","3,195.83","3,217.60","2,220.30",4750403,"15,18,14,79,272.55",240527
05-Jul-2024,EQ,"3,107.65","3,197.00","3,096.00","3,108.05","3,189.90","3,177.25","3,149.82","3,197.00","2,220.30",6134855,"19,32,37,16,027.90",261494
04-Jul-2024,EQ,"3,114.00","3,135.00","3,101.60","3,104.85","3,106.00","3,108.05","3,116.99","3,162.00","2,220.30",3418588,"10,65,57,15,706.45",173336
03-Jul-2024,EQ,"3,132.65","3,150.00","3,085.55","3,130.35","3,109.00","3,104.85","3,104.97","3,162.00","2,220.30",4524810,"14,04,94,06,822.65",185754
02-Jul-2024,EQ,"3,139.00","3,147.00","3,114.00","3,120.30","3,126.20","3,130.35","3,129.71","3,162.00","2,220.30",3874623,"12,12,64,29,929.15",179115
01-Jul-2024,EQ,"3,125.05","3,158.80","3,111.35","3,130.80","3,123.00","3,120.30","3,126.53","3,162.00","2,220.30",3862153,"12,07,51,37,299.45",186641
28-Jun-2024,EQ,"3,062.05","3,162.00","3,062.05","3,061.10","3,128.25","3,130.80","3,120.51","3,162.00","2,220.30",14478668,"45,18,08,50,345.25",484009
27-Jun-2024,EQ,"3,027.50","3,075.00","3,012.00","3,028.05","3,057.10","3,061.10","3,056.99","3,075.00","2,220.30",14191515,"43,38,32,60,604.40",437882
26-Jun-2024,EQ,"2,892.10","3,037.95","2,890.25","2,908.30","3,021.10","3,028.05","2,984.44","3,037.95","2,220.30",11007441,"32,85,09,99,298.60",355204
25-Jun-2024,EQ,"2,886.00","2,911.85","2,882.00","2,882.95","2,905.05","2,908.30","2,897.19","3,029.00","2,220.30",3522693,"10,20,59,07,632.15",143772
24-Jun-2024,EQ,"2,891.05","2,899.00","2,875.00","2,908.40","2,885.00","2,882.95","2,885.46","3,029.00","2,220.30",4439193,"12,80,91,05,423.85",204050
21-Jun-2024,EQ,"2,947.25","2,949.40","2,881.15","2,947.40","2,912.00","2,908.40","2,909.13","3,029.00","2,220.30",15585180,"45,33,93,57,875.00",338377
20-Jun-2024,EQ,"2,918.00","2,965.70","2,900.20","2,917.30","2,949.00","2,947.40","2,945.61","3,029.00","2,220.30",8056888,"23,73,24,84,114.90",219372
19-Jun-2024,EQ,"2,975.00","2,975.00","2,912.00","2,962.05","2,917.00","2,917.30","2,935.27","3,029.00","2,220.30",4362937,"12,80,63,97,074.45",181800
18-Jun-2024,EQ,"2,974.70","2,974.80","2,942.70","2,955.10","2,959.90","2,962.05","2,956.95","3,029.00","2,220.30",3598383,"10,64,02,38,520.10",228749
14-Jun-2024,EQ,"2,940.00","2,959.35","2,914.45","2,930.50","2,951.45","2,955.10","2,944.28","3,029.00","2,220.30",4078999,"12,00,97,35,003.50",150934
13-Jun-2024,EQ,"2,944.00","2,944.50","2,920.20","2,926.65","2,927.60","2,930.50","2,932.52","3,029.00","2,220.30",4590580,"13,46,19,77,299.90",150823
12-Jun-2024,EQ,"2,915.00","2,952.00","2,910.35","2,913.35","2,924.50","2,926.65","2,933.93","3,029.00","2,220.30",5040871,"14,78,95,62,953.35",194907
11-Jun-2024,EQ,"2,938.00","2,947.35","2,909.35","2,942.80","2,915.05","2,913.35","2,927.47","3,029.00","2,220.30",5887451,"17,23,53,09,310.25",210257
10-Jun-2024,EQ,"2,939.90","2,986.70","2,936.15","2,939.90","2,944.05","2,942.80","2,961.63","3,029.00","2,220.30",4625880,"13,70,01,44,470.70",213285
07-Jun-2024,EQ,"2,857.00","2,944.00","2,853.00","2,863.20","2,931.10","2,939.90","2,917.34","3,029.00","2,220.30",9279348,"27,07,10,00,141.85",344744
06-Jun-2024,EQ,"2,870.00","2,887.40","2,842.70","2,841.50","2,872.00","2,863.20","2,860.47","3,029.00","2,220.30",8927861,"25,53,78,85,916.05",361277
05-Jun-2024,EQ,"2,844.00","2,862.30","2,768.20","2,794.55","2,838.85","2,841.50","2,821.32","3,029.00","2,220.30",8732445,"24,63,70,03,697.65",474290
04-Jun-2024,EQ,"2,996.10","2,996.10","2,718.60","3,020.65","2,816.45","2,794.55","2,840.81","3,029.00","2,220.30",18354549,"52,14,18,56,366.90",687198
03-Jun-2024,EQ,"2,966.00","3,029.00","2,918.00","2,860.80","3,027.75","3,020.65","2,978.07","3,029.00","2,220.30",10763971,"32,05,59,04,968.10",527552
31-May-2024,EQ,"2,862.60","2,884.50","2,844.50","2,849.70","2,859.00","2,860.80","2,859.97","3,024.90","2,220.30",15534916,"44,42,93,52,174.10",291018
30-May-2024,EQ,"2,871.00","2,880.80","2,840.20","2,881.55","2,859.10","2,849.70","2,853.56","3,024.90","2,220.30",6603429,"18,84,33,10,309.75",248791
29-May-2024,EQ,"2,893.00","2,916.00","2,876.90","2,912.40","2,881.05","2,881.55","2,892.28","3,024.90","2,220.30",3691778,"10,67,76,49,558.60",166778
28-May-2024,EQ,"2,936.00","2,957.00","2,905.50","2,932.50","2,911.00","2,912.40","2,930.70","3,024.90","2,220.30",3910081,"11,45,92,72,719.50",177899
27-May-2024,EQ,"2,960.45","2,969.80","2,923.10","2,960.50","2,934.90","2,932.50","2,944.31","3,024.90","2,220.30",3314505,"9,75,89,27,330.85",142936
24-May-2024,EQ,"2,967.25","2,977.00","2,952.20","2,972.10","2,959.00","2,960.50","2,962.79","3,024.90","2,220.30",3547388,"10,51,01,70,789.40",142807
23-May-2024,EQ,"2,917.10","2,984.45","2,910.00","2,921.30","2,969.00","2,972.10","2,956.98","3,024.90","2,220.30",7304130,"21,59,81,31,626.70",254418
22-May-2024,EQ,"2,872.55","2,937.55","2,872.55","2,872.25","2,921.00","2,921.30","2,918.56","3,024.90","2,220.30",5140802,"15,00,37,55,079.70",241909
21-May-2024,EQ,"2,851.20","2,883.65","2,851.20","2,869.65","2,867.95","2,872.25","2,867.19","3,024.90","2,220.30",5588064,"16,02,20,37,765.60",303596
18-May-2024,EQ,"2,875.00","2,879.00","2,865.40","2,871.40","2,869.50","2,869.65","2,871.38","3,024.90","2,220.30",213020,"61,16,60,842.00",9456
17-May-2024,EQ,"2,846.10","2,874.40","2,826.50","2,850.70","2,870.10","2,871.40","2,859.68","3,024.90","2,220.30",5458238,"15,60,87,99,277.70",200677
16-May-2024,EQ,"2,837.10","2,855.00","2,796.05","2,832.55","2,851.00","2,850.70","2,830.30","3,024.90","2,220.30",7355887,"20,81,93,70,913.85",359411
15-May-2024,EQ,"2,841.00","2,859.95","2,826.05","2,840.15","2,831.70","2,832.55","2,841.94","3,024.90","2,220.30",2523267,"7,17,09,75,946.20",147326
14-May-2024,EQ,"2,801.95","2,854.15","2,800.05","2,805.40","2,839.00","2,840.15","2,834.55","3,024.90","2,220.30",3594150,"10,18,77,93,904.10",248782
13-May-2024,EQ,"2,799.80","2,813.95","2,768.00","2,814.85","2,805.00","2,805.40","2,795.26","3,024.90","2,220.30",4228310,"11,81,92,08,707.95",200542
10-May-2024,EQ,"2,793.50","2,820.00","2,776.15","2,788.25","2,808.00","2,814.85","2,800.80","3,024.90","2,220.30",5252548,"14,71,13,41,390.80",238752
09-May-2024,EQ,"2,826.00","2,847.50","2,780.00","2,837.10","2,785.00","2,788.25","2,800.69","3,024.90","2,220.30",5504806,"15,41,72,56,016.70",280459
08-May-2024,EQ,"2,795.00","2,865.90","2,795.00","2,802.95","2,834.25","2,837.10","2,834.70","3,024.90","2,220.30",4719501,"13,37,83,80,314.55",191054
07-May-2024,EQ,"2,831.95","2,841.50","2,784.00","2,839.05","2,808.00","2,802.95","2,804.43","3,024.90","2,220.30",7258736,"20,35,65,96,310.45",308242
06-May-2024,EQ,"2,871.00","2,880.00","2,836.00","2,868.00","2,843.40","2,839.05","2,851.80","3,024.90","2,220.30",3697104,"10,54,34,11,394.40",168077
03-May-2024,EQ,"2,942.00","2,949.90","2,832.30","2,933.10","2,871.00","2,868.00","2,876.27","3,024.90","2,220.30",8613479,"24,77,47,10,139.90",358280
02-May-2024,EQ,"2,944.00","2,954.65","2,928.25","2,934.00","2,938.10","2,933.10","2,941.23","3,024.90","2,220.30",7256323,"21,34,25,18,418.90",306721
30-Apr-2024,EQ,"2,936.00","2,966.15","2,925.75","2,930.05","2,932.00","2,934.00","2,947.60","3,024.90","2,220.30",5737131,"16,91,07,77,825.20",210901
29-Apr-2024,EQ,"2,900.00","2,935.80","2,900.00","2,905.10","2,927.50","2,930.05","2,926.58","3,024.90","2,220.30",3623987,"10,60,58,75,230.60",158806
26-Apr-2024,EQ,"2,927.90","2,930.00","2,900.00","2,919.95","2,908.50","2,905.10","2,911.85","3,024.90","2,220.30",4706924,"13,70,58,73,642.80",208164
25-Apr-2024,EQ,"2,885.00","2,935.95","2,883.00","2,900.35","2,917.70","2,919.95","2,914.62","3,024.90","2,220.30",7971963,"23,23,52,72,655.30",236911
24-Apr-2024,EQ,"2,927.00","2,937.10","2,899.00","2,918.65","2,901.45","2,900.35","2,917.88","3,024.90","2,220.30",5231388,"15,26,45,81,699.05",186848
23-Apr-2024,EQ,"2,958.00","2,987.00","2,911.10","2,959.70","2,919.50","2,918.65","2,944.51","3,024.90","2,220.30",7302777,"21,50,31,28,837.35",339439
22-Apr-2024,EQ,"2,944.90","2,965.65","2,935.60","2,940.25","2,962.90","2,959.70","2,950.88","3,024.90","2,220.30",5175181,"15,27,13,48,793.50",163758
19-Apr-2024,EQ,"2,913.55","2,948.00","2,886.05","2,928.65","2,943.05","2,940.25","2,922.72","3,024.90","2,220.30",7870889,"23,00,43,85,019.15",257506
18-Apr-2024,EQ,"2,927.00","2,972.00","2,918.70","2,931.50","2,925.00","2,928.65","2,940.33","3,024.90","2,220.30",9502846,"27,94,15,31,144.35",292105
16-Apr-2024,EQ,"2,906.70","2,942.35","2,901.85","2,929.65","2,936.50","2,931.50","2,922.76","3,024.90","2,220.30",4683092,"13,68,75,64,159.45",202013
15-Apr-2024,EQ,"2,922.00","2,964.25","2,892.65","2,934.30","2,931.00","2,929.65","2,937.49","3,024.90","2,220.30",6451031,"18,94,98,08,687.30",278625
12-Apr-2024,EQ,"2,951.75","2,972.95","2,926.15","2,959.15","2,937.15","2,934.30","2,950.89","3,024.90","2,220.30",7775506,"22,94,46,47,360.80",318190
10-Apr-2024,EQ,"2,932.70","2,974.00","2,932.70","2,927.30","2,955.00","2,959.15","2,956.51","3,024.90","2,220.30",4569165,"13,50,87,81,489.15",247782
09-Apr-2024,EQ,"2,978.00","2,979.60","2,925.00","2,971.95","2,931.90","2,927.30","2,942.09","3,024.90","2,220.30",3535707,"10,40,23,78,582.00",166238
08-Apr-2024,EQ,"2,925.95","2,981.95","2,922.00","2,920.20","2,970.00","2,971.95","2,967.76","3,024.90","2,220.30",4178559,"12,40,09,63,621.65",144054
05-Apr-2024,EQ,"2,921.75","2,941.60","2,912.00","2,925.85","2,925.95","2,920.20","2,924.97","3,024.90","2,220.30",3721149,"10,88,42,50,027.90",138742
04-Apr-2024,EQ,"2,959.50","2,959.50","2,900.00","2,943.20","2,931.00","2,925.85","2,924.41","3,024.90","2,220.30",7245136,"21,18,77,69,929.50",305593
03-Apr-2024,EQ,"2,964.15","2,968.90","2,937.80","2,973.90","2,944.95","2,943.20","2,950.91","3,024.90","2,220.30",3504146,"10,34,04,31,852.20",152022
02-Apr-2024,EQ,"2,968.00","2,988.00","2,950.00","2,969.55","2,977.00","2,973.90","2,964.64","3,024.90","2,220.30",4455083,"13,20,77,26,108.30",144866
01-Apr-2024,EQ,"2,984.95","2,987.95","2,965.00","2,971.70","2,974.80","2,969.55","2,973.78","3,024.90","2,220.30",2506940,"7,45,50,79,986.05",128873
28-Mar-2024,EQ,"2,985.75","3,011.90","2,957.30","2,985.70","2,970.30","2,971.70","2,988.81","3,024.90","2,220.30",10927182,"32,65,92,43,942.20",289271
27-Mar-2024,EQ,"2,896.00","3,000.00","2,894.00","2,883.15","2,983.75","2,985.70","2,972.19","3,024.90","2,220.30",8163322,"24,26,29,83,466.45",299800
26-Mar-2024,EQ,"2,890.00","2,904.80","2,878.00","2,910.05","2,886.70","2,883.15","2,887.28","3,024.90","2,220.30",5707953,"16,48,04,30,505.15",174805
22-Mar-2024,EQ,"2,899.95","2,920.00","2,894.70","2,901.95","2,906.55","2,910.05","2,909.59","3,024.90","2,220.30",9763804,"28,40,86,77,998.20",286746
21-Mar-2024,EQ,"2,905.05","2,915.80","2,889.35","2,887.50","2,900.05","2,901.95","2,903.52","3,024.90","2,220.30",6503468,"18,88,29,74,161.40",244846
20-Mar-2024,EQ,"2,855.90","2,890.00","2,848.05","2,850.50","2,886.25","2,887.50","2,874.53","3,024.90","2,220.30",4244403,"12,20,06,51,007.80",208132
19-Mar-2024,EQ,"2,857.50","2,875.20","2,834.50","2,878.95","2,849.15","2,850.50","2,848.79","3,024.90","2,220.30",4137882,"11,78,79,73,196.45",196658
18-Mar-2024,EQ,"2,840.00","2,883.45","2,833.05","2,836.45","2,874.00","2,878.95","2,858.10","3,024.90","2,220.30",4584696,"13,10,35,38,361.45",228224
15-Mar-2024,EQ,"2,851.90","2,866.45","2,825.80","2,862.95","2,838.00","2,836.45","2,839.66","3,024.90","2,220.30",9611909,"27,29,45,38,070.95",249827
14-Mar-2024,EQ,"2,879.40","2,897.05","2,851.00","2,864.35","2,870.00","2,862.95","2,871.07","3,024.90","2,220.30",9285551,"26,65,94,95,810.00",343017
13-Mar-2024,EQ,"2,959.55","2,966.20","2,855.55","2,950.85","2,873.20","2,864.35","2,889.98","3,024.90","2,220.30",6761067,"19,53,93,20,816.80",255973
12-Mar-2024,EQ,"2,933.20","2,976.00","2,930.05","2,933.20","2,953.50","2,950.85","2,956.49","3,024.90","2,220.30",4716339,"13,94,38,14,809.40",178946
11-Mar-2024,EQ,"2,978.00","2,978.00","2,927.00","2,957.85","2,928.00","2,933.20","2,950.20","3,024.90","2,220.30",5638565,"16,63,48,94,693.10",255615
07-Mar-2024,EQ,"3,005.95","3,006.20","2,951.10","3,006.00","2,957.00","2,957.85","2,973.36","3,024.90","2,220.30",4157863,"12,36,28,39,422.10",195070
06-Mar-2024,EQ,"2,986.90","3,018.00","2,957.00","3,000.40","3,002.85","3,006.00","2,991.36","3,024.90","2,220.30",3902838,"11,67,47,86,490.95",205634
05-Mar-2024,EQ,"3,011.55","3,014.80","2,972.10","3,014.80","2,996.00","3,000.40","2,992.50","3,024.90","2,220.30",3553834,"10,63,48,36,947.90",213477
04-Mar-2024,EQ,"2,980.95","3,024.90","2,974.45","2,982.15","3,010.00","3,014.80","3,003.93","3,024.90","2,220.30",5012210,"15,05,63,20,911.10",240680
02-Mar-2024,EQ,"2,984.00","3,000.90","2,976.00","2,984.25","2,980.95","2,982.15","2,989.65","3,000.90","2,220.30",358150,"1,07,07,43,614.70",18856
01-Mar-2024,EQ,"2,927.00","3,000.00","2,925.00","2,921.60","2,977.00","2,984.25","2,966.96","3,000.00","2,220.30",6066463,"17,99,89,57,520.55",272154
